way_id,highway,road_name,length_m,boundary_validation_status,traffic_match,traffic_source_type,traffic_match_method,traffic_available,vol_mean,vol_mean_display,spd_mean,trvlTime_mean,traffic_rows_used,centroid_lon,centroid_lat
1231690973,living_street,,49.27,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96814506,37.34713932
1231691004,track,,44.56,inside,no_match,none,no_match,no,,미제공,,,,126.98595773,37.35371616
1231691009,track,백운로,212.03,inside,no_match,none,no_match,no,,미제공,,,,126.98544672,37.35498794
1231691010,track,백운로,48.75,inside,no_match,none,no_match,no,,미제공,,,,126.98540995,37.35397994
1231691011,track,백운로,9.41,inside,no_match,none,no_match,no,,미제공,,,,126.98515185,37.3541375
1231691012,path,,202.85,inside,no_match,none,no_match,no,,미제공,,,,126.98584445,37.35475615
1231691013,residential,사나골길,14.24,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98651735,37.35643625
1231691014,residential,사나골길,15.54,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98667105,37.3563815
1231691015,tertiary,백운로,44.59,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.98577767,37.35387571
1231691016,tertiary,백운로,14.86,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.98547545,37.35376455
1231696379,track,백운로,144.42,inside,no_match,none,no_match,no,,미제공,,,,126.98485922,37.35221296
1231696380,track,백운로,20.21,inside,no_match,none,no_match,no,,미제공,,,,126.98439172,37.35282354
1231696381,track,백운로,9.0,inside,no_match,none,no_match,no,,미제공,,,,126.98452575,37.35274805
1231696383,service,백운로,107.02,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98323145,37.35283975
1231696384,service,,69.54,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98389038,37.35300455
1231698996,track,,229.37,inside,no_match,none,no_match,no,,미제공,,,,127.00038316,37.35545092
1233831362,service,,362.65,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95851263,37.30287593
1233831363,service,,285.39,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9594458,37.3024799
1235185551,motorway_link,,162.3,inside,inferred,inferred,inferred_family_median,yes,7.236,7.236,62.317,51.225,69,126.98533162,37.32960356
1235185552,primary,경수대로,222.04,inside,matched,observed,route_no_ref_match,yes,3.338,3.338,40.89,32.979,1558,126.98112654,37.33446541
1235185553,trunk,봉담과천로,318.63,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.99521323,37.35626941
1235185554,trunk,봉담과천로,5.85,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.9989052,37.36825965
1235185555,trunk,봉담과천로,168.01,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,127.00399816,37.39810929
1237128094,footway,백운호수둘레길,234.77,inside,no_match,none,no_match,no,,미제공,,,,127.00175123,37.3824321
1237128095,footway,백운호수둘레길,2353.42,inside,no_match,none,no_match,no,,미제공,,,,127.0044201,37.37975959
1243964515,tertiary_link,,112.34,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,35,126.95674888,37.33253931
1248776661,steps,,27.43,inside,no_match,none,no_match,no,,미제공,,,,127.00202313,37.38341245
1248776662,footway,,207.59,inside,no_match,none,no_match,no,,미제공,,,,127.00008832,37.38286232
1248776663,footway,,272.93,inside,no_match,none,no_match,no,,미제공,,,,127.00630825,37.3752298
1248776664,footway,,48.36,inside,no_match,none,no_match,no,,미제공,,,,127.0051911,37.38317888
1248776665,footway,,80.89,inside,no_match,none,no_match,no,,미제공,,,,127.00217798,37.38348968
1248776667,footway,,8.54,inside,no_match,none,no_match,no,,미제공,,,,127.0006802,37.3813264
1248776668,footway,,29.28,inside,no_match,none,no_match,no,,미제공,,,,127.00082429,37.38145171
1248776669,footway,,27.87,inside,no_match,none,no_match,no,,미제공,,,,127.00124384,37.38096321
1248776670,footway,,60.57,inside,no_match,none,no_match,no,,미제공,,,,127.00233213,37.37727396
1250630370,motorway,,491.55,inside,inferred,inferred,inferred_highway_median,yes,7.236,7.236,62.317,51.225,69,127.02485344,37.39252468
1252183163,residential,광진말로,298.65,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.93988516,37.32044581
1279615347,service,,255.58,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97203599,37.36378268
1279615348,service,,213.94,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97098018,37.36274833
1279615349,service,,107.58,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97106618,37.362062
1279615350,service,,86.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97359115,37.36275314
1282330460,service,,278.12,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01833607,37.39624538
1282330462,service,,84.68,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0234062,37.3956299
1282330465,service,,429.34,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0041263,37.39330569
1282330468,path,,487.98,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.99958835,37.40712138
1282330469,path,,10.77,inside,no_match,none,no_match,no,,미제공,,,,126.9948328,37.40311575
1282330470,path,,325.31,inside,no_match,none,no_match,no,,미제공,,,,126.99667203,37.40190261
1282330471,service,,895.48,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.0019033,37.39985052
1282330472,path,,87.41,inside,no_match,none,no_match,no,,미제공,,,,127.00214435,37.39696394
1282330473,service,,182.78,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00293515,37.39685975
1282330474,path,,1061.98,inside,no_match,none,no_match,no,,미제공,,,,126.99967576,37.39999865
1282330475,service,,96.91,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00101339,37.39604117
1282663021,path,,188.51,inside,no_match,none,no_match,no,,미제공,,,,127.03648139,37.4115524
1289245189,track,,23.42,inside,no_match,none,no_match,no,,미제공,,,,126.94339515,37.30915005
1289245190,track,,6.47,inside,no_match,none,no_match,no,,미제공,,,,126.9432298,37.3091777
1289245193,track,,205.59,inside,no_match,none,no_match,no,,미제공,,,,126.93952158,37.31163101
1289245194,track,,7.49,inside,no_match,none,no_match,no,,미제공,,,,126.9403317,37.3109972
1289245195,track,,208.59,inside,no_match,none,no_match,no,,미제공,,,,126.9412191,37.31038574
1289245196,track,,7.95,inside,no_match,none,no_match,no,,미제공,,,,126.9421799,37.3098139
1289245197,track,,20.97,inside,no_match,none,no_match,no,,미제공,,,,126.94227495,37.3099197
1289245198,track,,1.5,inside,no_match,none,no_match,no,,미제공,,,,126.9421486,37.30977945
1289245199,track,,59.76,inside,no_match,none,no_match,no,,미제공,,,,126.94193222,37.30972735
1289245200,track,,104.89,inside,no_match,none,no_match,no,,미제공,,,,126.94270589,37.30944362
1293477860,residential,,60.19,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96117133,37.35144847
1293481607,unclassified,,167.45,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96057779,37.35272627
1293481608,unclassified,,97.98,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96206779,37.3528001
1293952718,service,고래들길,98.85,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96252782,37.3585149
1296763527,service,,10.97,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9689739,37.3546247
1296763528,service,,126.59,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96854752,37.3545595
1296763529,service,,127.0,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96788211,37.35451547
1296763530,service,,5.36,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96887015,37.3543376
1296763531,service,,16.64,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96883095,37.3543405
1296763532,service,,4.55,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96878235,37.35427745
1296763533,service,,16.4,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96882636,37.35426251
1296763534,service,,4.52,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9686529,37.35421175
1296763535,service,,16.26,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96861174,37.35422369
1296763536,service,,4.5,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96855595,37.3541622
1296763537,service,,17.45,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9686008,37.35414585
1296763538,service,,153.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9687159,37.354241
1296763539,service,,97.11,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96770721,37.35434167
1296763540,service,,39.74,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96775112,37.35424634
1296763541,service,,273.71,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96767187,37.35427162
1303082467,residential,,117.4,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96907633,37.37488046
1303082468,service,,759.1,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96964396,37.37130631
1310803644,service,,101.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96588084,37.34633459
1310803645,service,,114.06,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96562238,37.34677931
1310803646,service,,126.35,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96878461,37.34548913
1310803647,service,,56.86,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9691874,37.3452448
1310803648,service,,41.86,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96929295,37.3447126
1310803649,service,,108.97,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96972405,37.34478804
1311070438,service,,69.87,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96770373,37.35108597
1311070440,service,,42.04,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9680502,37.3505499
1311070441,service,,13.56,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9679633,37.35053915
1311070445,service,,69.24,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96999988,37.35003492
1311070446,service,,141.07,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96932866,37.35025449
1311070447,service,,119.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96996247,37.34971181
1311070448,service,,75.18,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96910484,37.34974939
1311070449,service,,44.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96896485,37.35009571
1311070450,service,,64.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96851407,37.35033428
1311070456,service,,66.96,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97271396,37.3484968
1311070457,service,,52.84,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97280461,37.34858615
1311070458,service,,71.47,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97298018,37.34933388
1311070460,service,,60.29,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9748443,37.3438912
1311070461,service,,29.9,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9746258,37.34392705
1311452158,service,,48.94,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97297529,37.34803735
1311452160,service,,113.38,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97339924,37.34791778
1311452166,service,,69.01,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97379724,37.34758179
1311682970,residential,시청중심로,146.69,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97171255,37.34407785
1311682971,residential,시청중심4로,95.93,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9726697,37.34403965
1311682972,construction,시청중심4로,105.14,inside,no_match,none,no_match,no,,미제공,,,,126.97222322,37.34486232
1311682973,construction,시청중심로,101.04,inside,no_match,none,no_match,no,,미제공,,,,126.97290715,37.34466005
1313512721,service,,67.01,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97100481,37.3519822
1313512722,service,,27.17,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97093625,37.35219665
1313512723,service,,74.66,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97121323,37.3522008
1313512724,service,,74.78,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97165161,37.35119574
1313512725,service,,78.67,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97143338,37.35147192
1313512729,service,,61.44,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97266135,37.35125693
1313783487,motorway,제2경인고속도로,225.04,crossing_boundary,matched,observed,route_name_match,yes,7.236,7.236,62.317,61.545,123,126.98620928,37.40716247
1313783489,motorway,제2경인고속도로,96.31,inside,matched,observed,route_name_match,yes,7.236,7.236,62.317,61.545,123,127.0005766,37.4000833
1313797538,trunk,봉담과천로,159.74,inside,matched,observed,route_name_match,yes,0,0,57.511,25.275,131,126.99760246,37.37216969
1336760807,primary,,22.48,inside,inferred,inferred,inferred_nearest_family,yes,3.338,3.338,40.89,32.979,1558,126.97974055,37.33827355
1346983978,secondary_link,,16.68,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,4,126.99905215,37.38337319
1360032103,tertiary,과천대로8길,578.32,crossing_boundary,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.99318705,37.40793285
1360224295,service,,25.99,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.99425255,37.4030184
1377694854,path,,31.11,inside,no_match,none,no_match,no,,미제공,,,,126.98585809,37.38273309
1377694855,path,,51.05,inside,no_match,none,no_match,no,,미제공,,,,126.9861281,37.3824371
1377694856,path,,817.56,inside,no_match,none,no_match,no,,미제공,,,,126.98249229,37.35329463
1377694857,path,,454.52,inside,no_match,none,no_match,no,,미제공,,,,126.98078063,37.37828248
1377694859,service,,65.68,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98335453,37.37826584
1377694861,path,,246.68,inside,no_match,none,no_match,no,,미제공,,,,126.99383342,37.3767263
1383712541,steps,,37.43,inside,no_match,none,no_match,no,,미제공,,,,127.03220415,37.41186784
1383712542,path,,179.14,inside,no_match,none,no_match,no,,미제공,,,,127.03326577,37.41170039
1383712543,steps,,33.58,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.03192488,37.41295949
1384301595,service,,131.07,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00693745,37.37670913
1384301596,service,,43.79,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00727222,37.3767425
1384301597,service,,45.61,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00701451,37.37713906
1384500335,secondary,의일로,37.62,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.0110766,37.38366035
1384500336,secondary,의일로,48.41,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.01092222,37.38329347
1384500337,secondary,의일로,54.7,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.01005215,37.38234315
